ID,Name,Latitude,Longitude
479,Nazareth Catholic College OSHC - Findon,-34.8952788,138.532301
480,Nicolson Avenue PS OSHC/Vac,-33.0282118,137.5413177
481,Noarlunga Downs Primary School OSHC,-35.1512522,138.4964926
482,Noarlunga Leisure Centre Vacation Care,-35.1396369,138.4889892
483,North Adelaide Primary School OSHC/ Vac,-34.904986,138.597563
484,North Haven School OSHC/ Vac,-34.7889271,138.497535
485,North Ingle Out of School Hours Care,-34.8203943,138.6474316
486,Northfield PS OSHC/Vac,-34.8482525,138.6204654
487,Norton Summit Primary School OSHC,-34.9269412,138.7282953
488,Norwood Primary School OSHC/Vac,-34.9187073,138.6310458
489,Nuriootpa - Barossa OSHC/Vac,-34.472887,139.001289
490,Ocean View College OSHC/Vac,-34.8042902,138.4964568
491,O'Sullivan Beach PS OSHC/Vac,-35.125516,138.479683
492,Our Lady of Grace OSHC,-34.9838667,138.5337195
493,Our Lady of Hope Greenwith OSHC/Vac,-34.7844744,138.7182826
494,Our Lady of Mount Carmel PS OSHC/Vac,-34.8592086,138.5246608
495,Our Lady of the Visitation OSHC/Vac,-34.8057833,138.5011847
496,Our Lady Queen of Peace School Combined OSHC,-34.8807218,138.5213763
497,Our Saviour Lutheran School OSHC/Vac,-35.07352,138.5890447
498,Para Hills PS OSHC,-34.812278,138.654148
499,Para Hills West PS OSHC/Vac,-34.8015376,138.6527058
500,Para Vista Primary School OSHC/Vac,-34.8296646,138.6627404
501,Paradise Community Church OSHC/Vac,-34.86985,138.667068
502,Paradise Primary School OSHC/Vac,-34.87067,138.684909
503,Parafield Gardens Primary School OSHC/Vac,-34.785564,138.616056
504,Paringa Park Kids Care OSHC/Vac,-35.0020284,138.5255108
505,Parks Community Centre Vacation Care,-34.857557,138.558701
506,Parkside OSHC Centre,-34.9448304,138.6196
507,Pembroke School Camp Australia OSHC/Vac,-34.92108,138.650417
508,Penola OSHC,-37.3799904,140.8325016
509,Pimpala PS OSHC/Vac,-35.1143343,138.5290288
510,Playford McAuley Campus OSHC/Vac,-34.6888526,138.7117811
511,Plympton Primary School OSHC/Vac,-34.960692,138.556108
512,Pooraka Primary School OSHC/Vac,-34.833356,138.613697
513,Port Augusta West PS OSHC/Vac,-32.4836089,137.7550456
514,Port Elliot PS - Southern Fleurieu OSHC/Vac,-35.523657,138.677195
515,Port Lincoln Out of School Hours Care - YMCA,-34.721846,135.8532688
516,Port Noarlunga PS OSHC/Vac,-35.1438441,138.473682
517,Portside Christian College OSHC,-34.8509571,138.4951402
518,Prescott Primary Southern OSHC/Vac,-35.1042388,138.5439313
519,Prince Alfred College OSHC,-34.922685,138.61872
520,Prospect North Primary School OSHC/Vac,-34.874715,138.596729
521,Prospect PS - Community Child Care OSHC/Vac,-34.8855694,138.5900453
522,Pulteney Grammar School OSHC/Vac,-34.9350867,138.6017283
523,Quorn Area School OSHC,-32.3552202,138.0212232
524,Redeemer Lutheran School Camp Australia OSHC,-34.4671233,138.9848169
525,Redwood Park Primary School OSHC/Vac,-34.8145376,138.7026361
526,Reidy Park - Mt Gambier OSHC,-37.8344363,140.7741282
527,Renmark OSHC/Vac,-34.1726769,140.7455153
528,Reynella East Primary School Life Leisure OSHC/Vac,-35.0894948,138.5545377
529,Reynella Primary School OSHC/Vac,-35.1001313,138.5365811
530,Reynella South Primary School OSHC/Vac,-35.103752,138.524338
531,Richmond Primary School OSHC/Vac,-34.9424377,138.5723169
532,Ridgehaven Primary School OSHC/Vac,-34.81652,138.7099353
533,Riverdale OSHC/Vac,-34.766445,138.613941
534,Rose Park Primary School OSHC/Vac,-34.931545,138.629302
535,Rostrevor College Camp Aust OSHC/Vac,-34.902141,138.686652
536,Roxby Downs Area School OSHC/Vac,-30.5617156,136.8963886
537,Salisbury Heights PS OSHC/Vac,-34.758826,138.678375
538,Salisbury North School OSHC/Vac,-34.7547574,138.6360742
539,Salisbury Park Primary School OSHC,-34.7598711,138.6670664
540,Salisbury Primary School OSHC/Vac,-34.767175,138.647242
541,Samaritan College OSHC/Vac,-33.0242753,137.5285762
542,Scotch College Camp Australia OSHC/Vac,-34.9798919,138.6220374
543,Seacliff Primary School OSHC/Vac,-35.0371458,138.5232897
544,Seaford District CS OSHC - All Saints,-35.183251,138.4813279
545,Seaview Downs Primary School OSHC/Vac,-35.042669,138.5348566
546,Settlers Farm Primary School OSHC/Vac,-34.7564969,138.5944612
547,Seymour College Camp Australia OSHC,-34.956455,138.648785
548,Sheidow Park Primary School OSHC/Vac,-35.071412,138.53227
549,Southern Vales Christian College Aldinga OSHC,-35.2781707,138.4769081
550,Southern Vales Christian College Combined OSHC,-35.1118747,138.5354228
551,St Agnes Campus - Modbury South OSHC,-34.8321524,138.7111907
552,St Aloysius College OSHC,-34.9286198,138.6032209
553,St Andrews OSHC/Vac Camp Australia,-34.89233,138.613423
554,St Anthony's School OSHC/Vac,-34.969764,138.572447
555,St Augustine's Parish School OSHC/Vac,-34.7637753,138.6495189
556,St Bernadette's OSHC Camp Australia Combined,-35.002804,138.576467
557,St Brigid's School Out of School Hours Care,-34.8619918,138.5874179
558,St Catherine's - Mt Lofty Area OSHC,-35.00393,138.707676
559,St Columba College OSHC/Vac,-34.6754486,138.6597471
560,St David's Parish School Care,-34.8170523,138.7249438
561,St Francis de Sales College OSHC Camp Australia,-35.0668039,138.865828
562,St Francis of Assisi Camp Australia OSHC,-34.882288,138.6739551
563,St Francis School OSHC - Lockleys,-34.9234036,138.5260294
564,St Francis Xavier Regional School OSHC/Vac,-34.8031651,138.6982794
565,St Gabriel's School OSHC,-34.8511083,138.6038564
566,St Ignatius Junior School OSHC,-34.923097,138.639146
567,St Jakobi Lutheran School OSHC/Vac,-34.6211968,138.8935805
568,St John Bosco School OSHC/Vac,-34.9298864,138.5492908
569,St John the Apostle Out of School Hours Care,-35.1291663,138.4782149
570,St John the Baptist Catholic School OSHC/Vac,-34.967219,138.550581
571,St John's Grammar School OSHC/Vac,-34.9975209,138.6317891
572,St Joseph's Memorial School OSHC/Vac - Norwood,-34.9239315,138.6405938
573,St Joseph's PS OSHC - Kingswood,-34.9703126,138.6135239
574,St Joseph's School OSHC Hindmarsh,-34.9040583,138.5628352
575,St Joseph's School OSHC Ottoway,-34.8464849,138.5376704
576,St Joseph's School OSHC Payneham,-34.9026146,138.6398841
577,St Joseph's School OSHC Tranmere,-34.913279,138.666258
578,St Joseph's School OSHC/Vac - Hectorville,-34.8894302,138.6596749
579,St Leonards Primary School OSHC/Vac,-34.9728653,138.5199788
580,St Margaret Mary's OSHC,-34.883685,138.563539
581,St Mark's Lutheran PS Camp Australia OSHC,-35.0726499,138.8604605
582,St Martin de Porres School OSHC/Vac,-35.074147,138.526942
583,St Martin's OSHC/Vac - Greenacres,-34.866952,138.629007
584,St Mary MacKillop School OSHC/Vac,-33.931675,137.631729
585,St Mary Magdalene's OSHC,-34.7339741,138.6711299
586,St Mary's College OSHC,-34.9278217,138.5896839
587,St Mary's Memorial School OSHC,-34.9809378,138.5148697
588,St Michael's College Out of School Hours Care,-34.89958,138.55162
589,St Monica's Parish School OSHC/Vac,-34.8875038,138.6159252
590,St Patrick's School OSHC,-34.8547041,138.5520483
591,St Paul Lutheran School OSHC,-34.8617797,138.5988971
592,St Peter's College Camp Australia OSHC,-34.914552,138.614995
593,St Peter's Collegiate Girls' School OSHC,-34.929868,138.669984
594,St Peters Lutheran School OSHC,-35.0327436,138.6114355
595,St Peter's Woodlands Grammar School OSHC Camp Aust,-34.984213,138.516944
596,St Pius X OSHC/Vac,-34.8690596,138.6426954
597,St Raphael's Parish School OSHC,-34.9449058,138.6225834
598,St Teresa's School OSHC/Vac,-35.0202264,138.5200011
599,St Therese Primary School OSHC SA Camp Australia,-34.9900016,138.5932999
600,St Thomas More School OSHC/Vac,-34.7154808,138.6812219
601,St Thomas School OSHC Camp Australia,-34.9541044,138.5906866
602,Stansbury Primary School OSHC,-34.9071481,137.7937412
603,Star of the Sea OSHC/Vac,-34.8994289,138.4904061
604,Stepping Stone Tanunda OSHC,-34.518259,138.966927
605,Stepping Stone Two Wells OSHC,-34.5926367,138.5166602
606,Stirling East - Mt Lofty Area OSHC,-35.0023438,138.7335665
607,Stradbroke Primary School OSHC/Vac,-34.8942757,138.6853687
608,Streaky Bay Area School Vac Care,-32.797718,134.204036
609,Sturt Street Community School OSHC/Vac,-34.933957,138.589709
610,Sunrise Christian School Fullarton OSHC,-34.954497,138.621828
611,Sunrise Christian School Marion OSHC,-35.016211,138.557075
612,Sunrise Christian School Morphett Vale OSHC,-35.107198,138.537538
613,Sunrise Christian School Paradise OSHC,-34.870028,138.668069
614,Surrey Downs Primary School OSHC,-34.800019,138.712325
615,Tanunda - Barossa OSHC,-34.516266,138.993888
616,Tanunda Lutheran Out of School Hours Care,-34.5261941,138.9540788
617,Tea Tree Gully Primary School OSHC/Vac,-34.8216976,138.7280253
618,TeenZone - Novita Outside School Hours Care,-34.8698773,138.5659666
619,TeenZone South - Novita Outside School Hours Care,-34.9974885,138.5574781
620,The Heights OSHC/Vac,-34.8103189,138.6823646
621,The Hills Christian Community School OSHC/Vac,-35.0092421,138.7867787
622,The Pines Primary School OSHC/Vac,-34.773352,138.607707
623,Thorndon Park PS OSHC/Vac,-34.88417,138.693191
624,Torrensville Primary School OSHC/Vac,-34.917896,138.5571045
625,Trinity College Blakeview OSHC/Vac,-34.6897153,138.7013425
626,Trinity College Gawler OSHC/Vac,-34.6341746,138.7374432
627,Trinity College Gawler River School OSHC/Vac,-34.6443311,138.6459039
628,Trinity Gardens Primary School OSHC,-34.9093098,138.640183
629,Tumby Bay Area School OSHC/Vac,-34.3744569,136.1005746
630,Tyndale Christian School OSHC/Vac,-34.7737945,138.6656524
631,Unity College OSHClub,-35.1451886,139.2884953
632,Unley OSHC Inc - OSCARS/Vac,-34.9591775,138.6102933
633,Uraidla Primary School OSHC/Vac,-34.9593871,138.7421546
634,Vale Park Primary School OSHC/Vac,-34.885311,138.626594
635,Victor Harbor R-7 Sch - Southern Fleurieu OSHC,-35.5432879,138.6248527
636,Vietnamese Cultural Diversity Vac Care Program,-34.8547041,138.5520483
637,Virginia Primary School OSHC/Vac,-34.6649085,138.5542286
638,Waikerie Primary School OSHC/Vac,-34.181138,139.981008
639,Walford Girls OSHClub,-34.9575045,138.6079013
640,Walkerville Primary School OSHC/Vac,-34.8954254,138.6126729
641,Wallaroo Primary School OSHC/Vac,-33.9327229,137.6259131
642,Warradale Primary School OSHC/Vac,-35.0031672,138.5374477
643,Weena Mooga Vacation Care,-32.122897,133.681079
644,West Beach Primary school OSHC/Vac,-34.9387175,138.51019
645,West Lakes Shore PS OSHC/Vac,-34.8643201,138.4821239
646,Westbourne Park PS OSHC,-34.9688525,138.5927058
647,Westminster School OSHC,-35.0023,138.553262
648,Westport Primary School OSHC,-34.855121,138.491278
649,Whitefriars Parish School YMCA OSHC,-34.879172,138.547102
650,Whyalla Town PS OSHC/Vac,-33.0362959,137.5860117
651,Wilderness School OSHC Camp Australia,-34.8981246,138.6080482
652,Williamstown Primary School OSHC/Vac,-34.667,138.8912143
653,Willunga PS OSHC/Vac,-35.2610453,138.5534683
654,Woodcroft College OSHC,-35.1142813,138.5529107
655,Woodcroft PS Camp Australia OSHC/Vac,-35.1064127,138.5563256
656,Woodend Primary School OSHC/Vac,-35.0789145,138.5315426
657,Woodside Primary School OSHC/Vac,-34.9530021,138.878883
658,Woodville Primary School OSHC/Vac,-34.8806524,138.5316643
659,Wynn Vale School OSHC/Vac,-34.801044,138.686656
660,Yankalilla Area School OSHC/Vac,-35.4533901,138.3315894
661,Arno Bay Playcentre,-33.911811,136.568999
662,Auburn Playcentre,-34.026613,138.6830418
663,Blanchetown Playcentre,-34.3507155,139.6147929
664,Booborowie Playcentre,-33.5653188,138.7598799
665,Cadell Playcentre,-34.0393859,139.7660001
666,Carpenter Rocks Playcentre,-37.9121205,140.5677352
667,Corny Point Playcentre,-34.9253554,137.0834002
668,Darke Peak Playcentre,-33.4665558,136.1991104
669,Edithburgh Playcentre,-35.080819,137.7457718
670,Evanston Gardens Playcentre,-34.6246165,138.7189656
671,Farrell Flat Playcentre,-33.8254064,138.7923625
672,Frances Playcentre,-36.7163335,140.9512954
673,Hallett/Mt Bryan Playcentre,-33.4117162,138.8927757
674,Karkoo Playcentre,-34.1321428,135.5818214
675,Langhorne Creek Playcentre,-35.2777496,139.0192297
676,Marion Bay Playcentre,-35.237355,136.980977
677,Milang Playcentre,-35.4051301,138.97327
678,Moorook Playcentre,-34.2776,140.3477352
679,Myponga Playcentre,-35.3916894,138.4661984
680,Owen Playcentre,-34.2721776,138.5445357
681,Penong Playcentre,-31.927824,133.0057433
682,Point Pearce Playcentre,-34.416635,137.5011914
683,Port Germein Playcentre,-33.0193326,137.9989799
684,Port Kenny Playcentre,-33.165538,134.68387
685,Port Neill Playcentre,-34.1179946,136.3472469
686,Salt Creek Playcentre,-36.1252396,139.6462797
687,Spalding Playcentre,-33.4970339,138.6116468
688,Stansbury Playcentre,-34.9071481,137.7937412
689,Truro Playcentre,-34.4106778,139.1267655
690,Ungarra Playcentre,-34.1797488,136.0474333
691,Wasleys Playcentre,-34.47244,138.6840109
692,Aberfoyle Park Campus Preschool,-35.0668627,138.5922436
693,Acacia Kindergarten,-37.817365,140.776612
694,Adams Road Children's Centre,-34.6882229,138.7119314
695,Adelaide Miethke Kindergarten,-34.8816155,138.5347145
696,Agnes Goode Kindergarten Inc,-34.9108345,138.627841
697,Akuna Kindergarten,-37.8325135,140.8035211
698,Alberton Preschool,-34.863207,138.511746
699,Aldgate Kindergarten Inc,-35.019445,138.74901
700,Aldinga Community Kindergarten,-35.2740989,138.4532259
701,Allenby Gardens Child Parent Centre,-34.9013794,138.5541168
702,Amata Preschool,-26.1519932,131.1468276
703,Andamooka Child Parent Centre,-30.4498651,137.1635473
704,Andrews Farm Community Preschool,-34.67209,138.666532
705,Angaston Kindergarten,-34.4989201,139.0498752
706,Angle Vale Preschool,-34.643841,138.647237
707,Ardrossan & Districts Community Kindergarten,-34.4253298,137.9134361
708,Ascot Park Kindergarten,-34.9861802,138.5561098
709,Ashton Kindergarten,-34.9460054,138.7209223
710,Athelstone Preschool,-34.8697523,138.7031732
711,Augusta Park Childhood Services Centre,-32.4897814,137.7845404
712,Auslan Early Learning Program,-34.876944,138.63769
713,Baden Pattinson Kindergarten,-34.9686724,138.5219222
714,Bains Road Preschool,-35.1146362,138.5422746
715,Balaklava Community Children's Centre,-34.1477405,138.4138513
716,Balharry Memorial Kindergarten,-36.9711298,140.3741524
717,Ballara Park Kindergarten,-35.0063077,138.5349962
718,Banksia Park Kindergarten,-34.808941,138.7289976
719,Barbara Kiker Memorial Kindergarten,-34.908436,138.52163
720,Barker Kindergarten,-34.9066422,138.5933271
721,Barmera Kindergarten,-34.2521908,140.470121
722,Beachport Preschool,-37.4761204,140.0134959
723,Belair Jean Bonython Kindergarten,-35.0084273,138.626736
724,Berri Community Preschool,-34.281001,140.600605
725,Bertram Hawker Kindergarten,-34.9574599,138.6350214
726,Bishop Kindergarten,-34.7174813,135.8465665
727,Blackwood Kindergarten,-35.024663,138.617242
728,Blair Athol North School B-7 Children's Centre,-34.8525586,138.595767
729,Blakeview Preschool,-34.6877728,138.7008735
730,Booleroo Centre & District Kindergarten,-32.876736,138.348051
731,Brahma Lodge Kindergarten Inc,-34.777906,138.65493
732,Brentwood Drive Kindergarten,-35.150744,138.506797
733,Bridgewater Kindergarten Inc,-35.0088527,138.7749898
734,Brinkworth Preschool Centre,-33.6890978,138.4043799
735,Burra Early Learning Centre,-33.678641,138.937981
736,Burton Park Preschool,-34.7411698,138.5958044
737,Bute and District Kindergarten,-33.865741,138.004197
738,CaFE Enfield Children's Centre,-34.8659053,138.6046779
739,Callington Kindergarten,-35.1146695,139.0390724
740,Cambrai Preschool,-34.652707,139.2817004
741,Campbelltown Preschool,-34.887838,138.677385
742,Carlton Preschool,-32.4888505,137.7769913
743,Carol Murray Children's Centre,-36.3110917,140.7657608
744,Ceduna Preschool Centre Inc,-32.1390102,133.6698827
745,Challa Gardens Child Parent Centre,-34.8755444,138.5547179
746,Chandlers Hill Kindergarten,-35.0867404,138.5845436
747,Christie Downs Kindergarten,-35.131169,138.491515
748,Christies North Kindergarten,-35.1316172,138.4823932
749,Christopher Rawson Penfold Kindergarten,-34.925219,138.675553
750,Clare Valley Children's Centre,-33.8332575,138.6118517
751,Clarence Gardens Kindergarten,-34.9697232,138.5804051
752,Clarence Park Community Kindergarten,-34.9619258,138.5802246
753,Clarendon Kindergarten,-35.110143,138.630953
754,Cleve District Children's Centre,-33.7017006,136.4968737
755,Coober Pedy Child Parent Centre,-29.0134312,134.7498736
756,Coomandook and Districts Kindergarten,-35.4742919,139.7033142
757,Coonalpyn Kindergarten,-35.6995131,139.8547067
758,Coorara Preschool Centre,-35.131536,138.541844
759,Coromandel Valley Kindergarten,-35.049027,138.622117
760,Cowandilla Children's Centre,-34.9340199,138.5593159
761,Cowell Early Childhood Centre,-33.6847398,136.9182886
762,Craigmore Kindergarten,-34.706226,138.70485
763,Cranston Street Kindergarten,-34.7251418,135.8553525
764,Crystal Brook Kindergarten,-33.3506105,138.2118658
765,Cumberland Preschool Kindergarten Inc,-34.9770102,138.584912
766,Cummins Child Parent Centre,-34.2644097,135.7235634
767,Darlington Kindergarten,-35.026424,138.547393
768,Dernancourt Kindergarten,-34.8570634,138.692783
769,Dorothy Hughes Kindergarten,-34.7547574,138.6360742
770,Dover Kindergarten,-35.0250026,138.5277907
771,Dunbar Terrace Kindergarten,-34.979144,138.5291495
772,East Murray Preschool,-34.7391261,140.136566
773,Echunga Child Parent Centre,-35.0771677,138.7973924
774,Eden Hills Kindergarten,-35.025369,138.601909
775,Elizabeth Downs Child Parent Centre,-34.6993311,138.6953271
776,Elizabeth East Kindergarten,-34.7249771,138.6795055
777,Elizabeth Grove Children's Centre,-34.731923,138.6709361
778,Elizabeth North Preschool,-34.7030062,138.6756238
779,Elizabeth O'Grady Kindergarten,-34.9066406,138.4930693
780,Elizabeth Park Child Parent Centre,-34.7133365,138.6847113
781,Elizabeth Vale Preschool,-34.7469318,138.6695983
782,Ellendale Kindergarten,-33.1824422,138.0026355
783,Elliston RSL Memorial Children's Centre,-33.648456,134.892369
784,Elsie Ey Kindergarten,-34.5781522,138.750107
785,Enfield Folland Park Kindergarten,-34.8589269,138.6047112
786,Ernabella Anangu Child Parent Centre,-26.2641991,132.1763523
787,Eudunda Community Preschool,-34.1818042,139.1026935
788,Fairview Park Child Parent Centre,-34.7983823,138.7304886
789,Fairview Park Kindergarten,-34.8026052,138.7183925
790,Flagstaff Hill Kindergarten,-35.0471226,138.5814651
791,Flagstaff Oval Kindergarten,-35.0517111,138.5953753
792,Flaxmill Preschool,-35.1265719,138.5202708
793,Flinders Children's Centre,-32.4827777,137.774947
794,Flinders View Child Parent Centre,-32.4742988,137.7573085
795,Forbes Children's Centre for Early Chldhd Dev,-34.9773652,138.5573683
796,Fraser Park Child Parent Centre,-35.1397095,139.2829688
797,Freeling Preschool,-34.4573018,138.8115635
798,Fregon Child Parent Centre,-26.7658821,132.0257195
799,Frieda Corpe Community Kindergarten,-35.144219,138.471431
800,Fulham Park Preschool Kindergarten,-34.9212515,138.5239762
801,Gabmididi Manoo Children And Family Centre,-33.0181704,137.5466719
802,Gawler & District College B-12 Children's Centre,-34.6151357,138.7379327
803,Gawler East Preschool Centre,-34.5974997,138.7611861
804,Geranium Kindergarten,-35.3792404,140.1594641
805,Gerard/Winkie Preschool,-34.3047982,140.5392728
806,Gilles Plains Child Parent Centre,-34.8594859,138.651032
807,Gladigau Park Kindergarten,-37.81336,140.795278
808,Gladstone Kindergarten,-33.268487,138.3591226
809,Glandore Community Kindergarten,-34.96033,138.56395
810,Glencoe & District Kindergarten,-37.687654,140.6113985
811,Golden Grove Kindergarten,-34.7928287,138.6936449
812,Goodwood Preschool,-34.9516454,138.589569
813,Goolwa Children's Centre,-35.5010977,138.7842954
814,Greenwith Kindergarten,-34.769517,138.720744
815,Grove Kindergarten,-34.9430171,138.6217731
816,Hackham East Kindergarten,-35.1434808,138.535308
817,Hackham West Children's Centre,-35.1453238,138.5192193
818,Hackney Kindergarten,-34.9074992,138.6170112
819,Hahndorf Preschool,-35.027748,138.80989
820,Hallett Cove Karrara Kindergarten,-35.068362,138.51841
821,Hallett Cove Preschool,-35.0755606,138.5174677
822,Hallett Cove South Preschool,-35.0838183,138.5047809
823,Hamley Bridge Kindergarten,-34.3560895,138.6808826
824,Hampstead Preschool,-34.870971,138.626067
825,Happy Valley Kindergarten,-35.0874521,138.5647894
826,Hawker Childhood Services Centre,-31.8873835,138.4228331
827,Hawthorndene Kindergarten,-35.0200014,138.6352099
828,Hendon Preschool,-34.8729983,138.5114624
829,Henley Community Kindergarten,-34.924372,138.499122
830,Highbury Preschool,-34.8489836,138.7076736
831,Holden Hill Kindergarten,-34.8538351,138.6716809
832,Houghton Preschool,-34.8314917,138.7582231
833,Huntfield Heights Child Parent Centre,-35.153249,138.516945
834,il nido Children's Centre,-34.8740073,138.6724121
835,Indulkana Child Parent Centre,-26.8694439,133.3793185
836,Ingle Farm Community Kindergarten,-34.831146,138.644378
837,J B Cleland Kindergarten Inc,-34.949243,138.649579
838,Jamestown Community Children's Centre,-33.2106567,138.6055444
839,Jean Horan Kindergarten,-34.9056602,138.5487842
840,John Hartley School B-7 Children's Centre,-34.6802379,138.67363
841,Kadina Preschool Centre,-33.9595468,137.711166
842,Kalangadoo Kindergarten,-37.5627273,140.6996118
843,Kalaya Children's Centre,-34.8563575,138.5066933
844,Kangaroo Inn Preschool,-37.3448141,140.2392146
845,Kangaroo Island Children's Services - Kingscote,-35.650183,137.6350984
846,Kapunda Kindergarten,-34.3389186,138.9142468
847,Karcultaby Preschool,-32.9025192,134.859679
848,Karoonda Child Parent Centre,-35.0920108,139.8966966
849,Kathleen Mellor Preschool Kindergarten,-34.82327,138.72563
850,Kaurna Plains Children's Centre,-34.7284694,138.6675264
851,Keith War Memorial Community Centre Kgtn,-36.0973337,140.3517296
852,Keithcot Farm Children's Centre,-34.799999,138.677139
853,Kenmore Park Child Parent Centre,-26.3231239,132.4447535
854,Kensington Gardens Preschool,-34.9198271,138.6626427
855,KICE - Parndana Campus Preschool,-35.7906626,137.2643597
856,Kilkenny Preschool,-34.8913273,138.5539024
857,Kilparrin Early Learning Centre,-34.990922,138.554666
858,Kimba Community Kindergarten,-33.138825,136.417479
859,Kingston Kindergarten,-36.8281061,139.8530931
860,Kirinari Kindergarten,-38.0048275,140.7527125
861,Kirton Point Children's Centre,-34.7303302,135.8672506
862,Klemzig Kindergarten,-34.873584,138.640882
863,Kongorong Child Parent Centre,-37.9121205,140.5677352
864,Koonibba Child Parent Centre,-31.9,133.41667
865,Kura Yerlo Preschool,-34.824466,138.4871858
866,Kurralta Park Community Kindergarten,-34.946185,138.567313
867,Lake Wangary Preschool Centre,-34.549242,135.468004
868,Lake Windemere School CPC,-34.7391443,138.6192315
869,Lameroo and District Kindergarten,-35.3310245,140.5208524
870,Lantana Kindergarten,-34.7887024,138.6064683
871,Largs North Kindergarten,-34.8161825,138.4930651
872,Laura Preschool Centre,-33.187495,138.303776
873,Le Fevre Kindergarten Inc,-34.839006,138.495333
874,Leigh Creek Kindergarten,-30.5923371,138.4027121
875,Liberman Kindergarten,-34.805863,138.657032
876,Littlehampton Preschool,-35.0487899,138.8685629
877,Lobethal Community Kindergarten,-34.906448,138.8768353
878,Lock Early Learning Centre,-33.5678438,135.7545833
879,Lockleys Preschool,-34.9298269,138.549159
880,Lonsdale Heights Preschool,-35.1245957,138.5032966
881,Loxton North Kindergarten,-34.4151897,140.6267133
882,Loxton Preschool Centre Inc,-34.4540818,140.5733971
883,Lucy Morice Kindergarten,-34.906114,138.607182
884,Lyndoch Valley Family Centre,-34.6043922,138.8855433
885,Madge Sexton Kindergarten,-35.2109182,138.5317808
886,Madison Park Kindergarten,-34.779017,138.6703105
887,Magill Kindergarten,-34.909483,138.678647
888,Maitland Children's Centre,-34.3766337,137.675457
889,Mallala Preschool,-34.4383392,138.5098691
890,Mannum Kindergarten,-34.9140923,139.3017818
891,Manor Farm Kindergarten,-34.791517,138.657931
892,Margaret Lohmeyer Kindergarten,-34.986885,138.5892128
893,Marie Dunstan Kindergarten,-34.9298269,138.549159
894,Mark Oliphant College (B-12) Children's Centre,-34.6666323,138.6847908
895,Marree Preschool,-29.649445,138.0619765
896,Mary Bywaters Memorial Kindergarten,-35.090218,138.542821
897,Mawson Lakes Preschool,-34.8086732,138.6149237
898,McArthur Park Kindergarten,-37.6037409,140.361862
899,McKay Children's Centre,-37.3799904,140.8325016
900,McKellar Stewart Kindergarten,-34.9214304,138.6446579
901,McRitchie Crescent Children's Services Centre,-33.0226911,137.527575
902,Meadows & Districts Kindergarten,-35.180507,138.758012
903,Melaleuca Park Kindergarten,-37.8382561,140.7905126
904,Melrose Outreach Preschool,-32.8240271,138.1887029
905,Meningie Preschool,-35.688926,139.341516
906,Michelle DeGaris Memorial Kindergarten,-36.9609013,140.7497438
907,Millicent North Kindergarten,-37.5933411,140.3480849
908,Miltaburra Children's Centre,-32.4037598,134.533517
909,Mimili Child Parent Centre,-27.0163088,132.6771742
910,Minlaton District Early Learning Ctr,-34.7706,137.592065
911,Minya Bunhii Child Care & Kgtn,-32.139083,133.669328
912,Mitcham Preschool Centre,-34.9724956,138.6087704
913,Mitcham Village Kindergarten,-34.978921,138.623057
914,Mitchell Park Kindergarten,-35.0119631,138.5646238
915,Moana Kindergarten,-35.1898521,138.4733565
916,Modbury Child Parent Centre,-34.82599,138.692125
